Date,ZHVI,CPIAUCSL,adjustedZHVI,FFR,"New York, NY","Los Angeles, CA","Chicago, IL","Dallas, TX","Houston, TX","Washington, DC","Philadelphia, PA","Miami, FL","Atlanta, GA","Boston, MA","Phoenix, AZ","San Francisco, CA","Riverside, CA","Detroit, MI","Seattle, WA","Minneapolis, MN","San Diego, CA","Tampa, FL","Denver, CO","Baltimore, MD","St. Louis, MO","Orlando, FL","Charlotte, NC","San Antonio, TX","Portland, OR","Sacramento, CA","Pittsburgh, PA","Cincinnati, OH","Austin, TX","Las Vegas, NV","Kansas City, MO","Columbus, OH","Indianapolis, IN","Cleveland, OH","San Jose, CA","Nashville, TN","Virginia Beach, VA","Providence, RI","Jacksonville, FL","Milwaukee, WI","Oklahoma City, OK","Raleigh, NC","Memphis, TN","Richmond, VA","Louisville, KY","New Orleans, LA","Salt Lake City, UT","Hartford, CT","Buffalo, NY","Birmingham, AL","Rochester, NY","Grand Rapids, MI","Tucson, AZ","Urban Honolulu, HI","Tulsa, OK","Fresno, CA","Worcester, MA","Omaha, NE","Bridgeport, CT","Greenville, SC","Albuquerque, NM","Bakersfield, CA","Albany, NY","Knoxville, TN","Baton Rouge, LA","McAllen, TX","New Haven, CT","El Paso, TX","Allentown, PA","Oxnard, CA","Columbia, SC","North Port, FL","Dayton, OH","Charleston, SC","Greensboro, NC","Stockton, CA","Cape Coral, FL","Boise City, ID","Colorado Springs, CO","Little Rock, AR","Lakeland, FL","Akron, OH","Des Moines, IA","Springfield, MA","Poughkeepsie, NY","Ogden, UT","Madison, WI","Winston, NC","Deltona, FL","Syracuse, NY","Provo, UT","Toledo, OH","Wichita, KS","Durham, NC","Augusta, GA","Palm Bay, FL","Jackson, MS","Harrisburg, PA","Spokane, WA","Scranton, PA","Chattanooga, TN","Modesto, CA","Lancaster, PA","Portland, ME","Youngstown, OH","Lansing, MI","Fayetteville, AR","Fayetteville, NC","Lexington, KY","Pensacola, FL","Santa Rosa, CA","Reno, NV","Huntsville, AL","Port St. Lucie, FL","Lafayette, LA","Myrtle Beach, SC","Springfield, MO","Visalia, CA","Killeen, TX","Asheville, NC","York, PA","Vallejo, CA","Santa Maria, CA","Salinas, CA","Salem, OR","Mobile, AL","Reading, PA","Corpus Christi, TX","Brownsville, TX","Manchester, NH","Fort Wayne, IN","Gulfport, MS","Salisbury, MD","Flint, MI","Peoria, IL","Canton, OH","Savannah, GA","Anchorage, AK","Beaumont, TX","Shreveport, LA","Trenton, NJ","Montgomery, AL","Davenport, IA","Tallahassee, FL","Eugene, OR","Naples, FL","Ann Arbor, MI","Ocala, FL","Hickory, NC","Huntington, WV","Fort Collins, CO","Rockford, IL","Lincoln, NE","Gainesville, FL","Boulder, CO","Green Bay, WI","Columbus, GA","South Bend, IN","Spartanburg, SC","Greeley, CO","Lubbock, TX","Clarksville, TN","Roanoke, VA","Evansville, IN","Kingsport, TN","Kennewick, WA","Utica, NY","Hagerstown, MD","Duluth, MN","Olympia, WA","Longview, TX","Wilmington, NC","San Luis Obispo, CA","Crestview, FL","Merced, CA","Waco, TX","Cedar Rapids, IA","Atlantic City, NJ","Bremerton, WA","Sioux Falls, SD","Santa Cruz, CA","Erie, PA","Norwich, CT","Amarillo, TX","Laredo, TX","Tuscaloosa, AL","College Station, TX","Kalamazoo, MI","Lynchburg, VA","Charleston, WV","Yakima, WA","Fargo, ND","Binghamton, NY","Fort Smith, AR","Appleton, WI","Prescott Valley, AZ","Topeka, KS","Macon, GA","Tyler, TX","Barnstable Town, MA","Daphne, AL","Bellingham, WA","Burlington, VT","Rochester, MN","Lafayette, IN","Champaign, IL","Medford, OR","Lebanon, NH","Charlottesville, VA","Lake Charles, LA","Las Cruces, NM","Chico, CA","Hilton Head Island, SC","Athens, GA","Lake Havasu City, AZ","Columbia, MO","Springfield, IL","Houma, LA","Monroe, LA","Elkhart, IN","Johnson City, TN","Yuma, AZ","Gainesville, GA","Jacksonville, NC","Florence, SC","Hilo, HI","St. Cloud, MN","Racine, WI","Bend, OR","Saginaw, MI","Warner Robins, GA","Terre Haute, IN","Torrington, CT","Punta Gorda, FL","Billings, MT","Redding, CA","Kingston, NY","Panama City, FL","Joplin, MO","Dover, DE","El Centro, CA","Jackson, TN","Yuba City, CA","Bowling Green, KY","St. George, UT","Muskegon, MI","Abilene, TX","Iowa City, IA","Auburn, AL","Midland, TX","Bloomington, IL","Hattiesburg, MS","Oshkosh, WI","Eau Claire, WI","Greenville, NC","Burlington, NC","Waterloo, IA","Coeur d'Alene, ID","East Stroudsburg, PA","Pueblo, CO","Blacksburg, VA","Wausau, WI","Kahului, HI","Janesville, WI","Tupelo, MS","Bloomington, IN","Odessa, TX","State College, PA","Sebastian, FL","Madera, CA","Decatur, AL","Chambersburg, PA","Vineland, NJ","Idaho Falls, ID","Grand Junction, CO","Elizabethtown, KY","Niles, MI","Monroe, MI","Santa Fe, NM","Concord, NH","Alexandria, LA","Traverse City, MI","Bangor, ME","Homosassa Springs, FL","Hanford, CA","Jefferson City, MO","Florence, AL","Dothan, AL","London, KY","Albany, GA","Ottawa, IL","Sioux City, IA","Wichita Falls, TX","Texarkana, TX","Valdosta, GA","Logan, UT","Flagstaff, AZ","Rocky Mount, NC","Pottsville, PA","Dalton, GA","Lebanon, PA","Morristown, TN","Winchester, VA","Wheeling, WV","Morgantown, WV","La Crosse, WI","Napa, CA","Rapid City, SD","Sumter, SC","Eureka, CA","Springfield, OH","Harrisonburg, VA","Battle Creek, MI","Sherman, TX","Manhattan, KS","Carbondale, IL","Johnstown, PA","Jonesboro, AR","Bismarck, ND","Hammond, LA","Pittsfield, MA","Mount Vernon, WA","Jamestown, NY","The Villages, FL","Albany, OR","Glens Falls, NY","Lawton, OK","Cleveland, TN","Sierra Vista, AZ","Ames, IA","Mansfield, OH","Staunton, VA","Augusta, ME","Altoona, PA","New Bern, NC","Farmington, NM","St. Joseph, MO","San Angelo, TX","Wenatchee, WA","Owensboro, KY","Holland, MI","Lawrence, KS","Goldsboro, NC","Watertown, NY","Sheboygan, WI","Weirton, WV","Missoula, MT","Wooster, OH","Bozeman, MT","Anniston, AL","Beckley, WV","Williamsport, PA","Brunswick, GA","California, MD","Twin Falls, ID","Cookeville, TN","Muncie, IN","Michigan City, IN","Roseburg, OR","Lewiston, ME","Longview, WA","Ogdensburg, NY","Kankakee, IL","Bluefield, WV","Show Low, AZ","Richmond, KY","Tullahoma, TN","Whitewater, WI","Ithaca, NY","Grand Forks, ND","Decatur, IL","LaGrange, GA","Bay City, MI","Fond du Lac, WI","Gettysburg, PA","Kalispell, MT","Danville, VA","Mankato, MN","Lima, OH","Truckee, CA","Sebring, FL","Cheyenne, WY","Hot Springs, AR","Shelby, NC","Dubuque, IA","Meridian, MS","Pinehurst, NC","Paducah, KY","Victoria, TX","Rome, GA","Sevierville, TN","Moses Lake, WA","Cape Girardeau, MO","Fairbanks, AK","Brainerd, MN","Cumberland, MD","Corvallis, OR","Pocatello, ID","Corning, NY","New Philadelphia, OH","Sunbury, PA","Ukiah, CA","Hermiston, OR","Clarksburg, WV","Parkersburg, WV","Beaver Dam, WI","Grants Pass, OR","Cullman, AL","Lufkin, TX","Zanesville, OH","New Castle, PA","Oak Harbor, WA","Orangeburg, SC","Watertown, WI","Meadville, PA","Elmira, NY","Great Falls, MT","Russellville, AR","Indiana, PA","Midland, MI","Kokomo, IN","Bloomsburg, PA","Helena, MT","Key West, FL","Talladega, AL","Stillwater, OK","Columbus, IN","Athens, TX","Centralia, WA","Manitowoc, WI","Hinesville, GA","DuBois, PA","Warsaw, IN","Statesboro, GA","Casper, WY","Wilson, NC","Glenwood Springs, CO","Seneca, SC","Minot, ND","Olean, NY","Searcy, AR","Port Angeles, WA","Huntsville, TX","Keene, NH","Heber, UT","Quincy, IL","Sandusky, OH","Findlay, OH","Frankfort, KY","Danville, IL","Aberdeen, WA","Wisconsin Rapids, WI","Jefferson, GA","Kapaa, HI","Palatka, FL","Hobbs, NM","Shawnee, OK","Stevens Point, WI","Greeneville, TN","Greenwood, SC","Lake City, FL","Klamath Falls, OR","Morehead City, NC","Clearlake, CA","Alamogordo, NM","Muskogee, OK","Marion, IN","Faribault, MN","Richmond, IN","Marquette, MI","Mount Pleasant, MI","Marion, OH","Baraboo, WI","Red Bluff, CA","Marinette, WI","Jasper, AL","Roswell, NM","Shelton, WA","Nacogdoches, TX","Coos Bay, OR","Rexburg, ID","Lewiston, ID","Laconia, NH","Georgetown, SC","Athens, OH","Sanford, NC","Enid, OK","Walla Walla, WA","Albemarle, NC","Hutchinson, KS","Hudson, NY","Starkville, MS","Carlsbad, NM","Gillette, WY","Granbury, TX","Sayre, PA","Salina, KS","Marietta, OH","Fergus Falls, MN","Barre, VT","Oneonta, NY","Columbus, MS","Ardmore, OK","Charleston, IL","Fernley, NV","Carson City, NV","Eagle Pass, TX","Calhoun, GA","Cullowhee, NC","Kearney, NE","Fairmont, WV","Ontario, OR","Gaffney, SC","Branson, MO","Cedar City, UT","Oxford, MS","Edwards, CO","Durango, CO","Sonora, CA","Tiffin, OH","Glasgow, KY","St. Marys, GA","Boone, NC","Warrensburg, MO","Fort Leonard Wood, MO","Elizabeth City, NC","Payson, AZ","Athens, TN","Enterprise, AL","Ashland, OH","Milledgeville, GA","Kerrville, TX","Bartlesville, OK","Platteville, WI","Corsicana, TX","Pahrump, NV","Paris, TX","Winona, MN","Newport, OR","Shelbyville, TN","Amsterdam, NY","Ozark, AL","Gardnerville Ranchos, NV","Fort Polk South, LA","Ca-¦on City, CO","Clovis, NM","Norfolk, NE","Ruston, LA","Sidney, OH","Pullman, WA","Del Rio, TX","Blackfoot, ID","Red Wing, MN","Tahlequah, OK","Montrose, CO","Cortland, NY","Sandpoint, ID","Bardstown, KY","Bemidji, MN","Durant, OK","Thomasville, GA","Paragould, AR","Menomonie, WI","Freeport, IL","Rolla, MO","Ellensburg, WA","Ponca City, OK","McAlester, OK","Muscatine, IA","Lewisburg, PA","Auburn, IN","Sedalia, MO","Henderson, NC","Aberdeen, SD","Rock Springs, WY","Stephenville, TX","El Campo, TX","Mountain Home, AR","Gainesville, TX","Tifton, GA","Astoria, OR","Marshalltown, IA","Austin, MN","Selinsgrove, PA","Moscow, ID","Riverton, WY","Pittsburg, KS","Alexandria, MN","Williston, ND","Ada, OK","Crawfordsville, IN","Logansport, IN","Lock Haven, PA","Easton, MD","Owatonna, MN","Laramie, WY","Murray, KY","Fremont, NE","Fort Dodge, IA","Dyersburg, TN","Sulphur Springs, TX","DeRidder, LA","Bay City, TX","North Platte, NE","Lebanon, MO","Vernal, UT","Bonham, TX","Butte, MT","Emporia, KS","Jackson, WY","Big Spring, TX","Brookings, SD","Dickinson, ND","Pella, IA","Frankfort, IN","Susanville, CA","Martin, TN","Cambridge, MD","Paris, TN","Kingsville, TX","Breckenridge, CO","Kirksville, MO","Weatherford, OK","Mountain Home, ID","Macomb, IL","Fredericksburg, TX","The Dalles, OR","La Grande, OR","Great Bend, KS","Spearfish, SD","Fallon, NV","Altus, OK","Hailey, ID","Steamboat Springs, CO","Rockport, TX","Hood River, OR","Mitchell, SD","Wahpeton, ND","Sterling, CO","Jamestown, ND","Portales, NM","Los Alamos, NM","Vermillion, SD"
1/31/15,1253.449061,234.747,1253.449061,0.11,2419.800397,1848.680007,1460.223748,1138.255989,1259.273641,1778.364828,1282.204515,1541.955931,1067.182417,2075.640765,963.231077,2349.698001,1364.866072,885.3195332,1389.256064,1162.411758,1717.203999,1098.491813,1312.302993,1353.933758,915.8117819,1164.539866,1052.527216,1037.947936,1159.722842,1263.537044,1018.601893,885.5120072,1247.952094,1010.008051,893.8814307,928.4309051,962.4390677,899.7602088,2557.041311,1194.349609,1127.160944,1104.077659,1036.231774,961.3756908,938.904519,1122.848334,921.2949328,1003.291064,854.7882334,1187.086783,991.256614,1160.191454,809.2321137,945.6319227,944.8613255,831.5526896,881.7185352,2031.760065,882.1678396,1011.043227,1118.839291,871.530854,1835.508273,928.1950422,911.0096177,1000.353132,1049.991375,912.123857,1066.666336,845.1650524,1237.082609,1010.566886,1097.844355,1845.505401,893.4039541,1311.428243,799.5934642,1146.975446,821.036203,1244.722865,1060.007731,917.3096863,1063.108269,834.9248455,1041.459371,756.7976378,957.7658551,,1180.47309,900.6734914,1051.626324,918.1114616,1006.399741,,1065.899775,756.4147601,765.3869234,1080.168464,836.5674325,987.8785158,,877.9428344,758.356591,749.1991417,870.7097459,984.5832894,821.2530254,1241.905474,,745.5779251,938.3916645,822.3045952,852.6761216,975.1187216,1713.633927,1020.518588,802.3466606,1180.560459,,1017.744932,738.9897627,1012.918595,842.9709629,993.9663904,791.3769508,1410.013461,1729.724261,1485.315099,847.9976085,772.5657702,771.3807556,1013.556992,,1095.364179,737.9367032,844.7401214,1217.385706,607.0633035,,648.5795422,1038.139529,1303.144026,732.3228004,989.7094847,1592.49122,917.0859601,722.440346,893.6560475,955.747738,1520.366431,1294.79023,803.5288562,,,1234.481925,706.2679007,,905.3109691,1485.291362,,783.9656822,761.0760678,833.4483347,1146.233801,1002.102866,854.5940132,804.020604,616.8891385,,989.4562261,,936.2801529,,1123.368647,,962.9192923,1575.550142,1092.086775,987.5268308,975.1255102,782.8574772,1053.219948,1084.303307,,1995.504618,,1020.597786,,,,1042.986915,754.7644541,743.5234223,,,,,,,994.1664433,694.7843994,,,,1070.897857,1014.002076,,1130.547482,844.2821345,828.6114955,986.2398878,,1134.887156,,806.3644865,966.2124679,1122.822798,829.4215665,822.9145451,778.634126,,,,,,,920.1202593,866.2845259,,,,,1180.238873,,,,820.5863335,1104.325423,850.0376218,,,990.9486125,,1009.325992,,,,,,,845.9712525,,,,,,,,843.2379446,,,,970.8213539,,,,,,,974.8181861,,,1026.746148,,,717.3075577,,620.3956117,893.2803561,,,,,,,,,,,,,,,,,,685.964585,,,,,,,,,,1090.748302,,,,,,,,,909.1304145,,,1017.556859,,,,,,,,,,,,726.9998113,,,,,,,,,,,,,,,,,,,,756.5574499,,,,,,,1087.290068,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.2627955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.7608585,,,,,,,,,,,,,,,,,,,946.5275835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.4693137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/15,1260.313718,235.342,1257.127348,0.11,2435.544929,1860.783762,1467.029721,1144.206978,1263.058053,1784.295919,1288.299611,1548.596827,1073.331111,2099.82799,978.6244398,2357.055409,1367.692331,889.4025116,1398.704857,1168.958063,1728.191512,1102.012584,1328.633219,1357.814197,917.2739228,1170.827211,1058.028503,1042.678065,1168.739439,1272.317831,1025.962527,888.2640151,1258.5136,1015.389467,897.5816867,930.1975525,965.4495939,907.0877,2570.08468,1198.663006,1128.241478,1121.226609,1038.689092,946.9627543,937.3926961,1125.821732,922.9225279,1008.941955,873.163487,1195.570737,995.7718935,1159.36487,821.8654524,952.4825366,940.3179824,837.8865381,884.1451528,2047.997185,887.9889342,1012.858564,1131.31358,876.1008848,1850.16607,933.4092427,909.3638743,1002.81661,1056.266228,917.5118473,1068.890996,852.9126991,1237.779753,1012.912781,1099.094616,1853.20316,894.425989,1312.216028,798.819547,1154.067515,824.0098617,1253.457038,1069.288905,921.3523601,1069.319935,839.2625219,1042.777302,760.1268205,952.924099,1083.565362,1186.987964,900.29416,1064.92003,925.0790041,1004.872287,,1064.97941,763.780485,767.7057263,1091.433543,840.8364393,996.6814894,,883.2426626,765.6439181,748.9836361,878.2228606,981.9537818,820.2895443,1248.907692,,769.0843907,945.8871711,823.2437796,851.2127755,976.9547852,1722.099267,1031.499047,803.8189342,1181.755003,,1024.161613,741.6052512,1015.254898,844.6371869,988.7076484,793.7911577,1414.430646,1732.015303,1476.891657,848.5343408,773.9310947,764.4866615,1016.14399,,1099.858264,736.9114247,853.5999968,1239.740098,617.3349443,,651.0979552,1039.834647,1301.452084,735.664807,985.82379,1588.194407,924.9449977,731.1679596,897.1821947,968.8806376,1524.781253,1314.647498,806.3512691,,,1259.158166,716.01188,,918.744223,1502.700176,,778.5952799,755.6897972,852.5380124,1168.400237,1020.750328,854.45588,809.1339154,617.2160243,,988.7887386,,936.7909566,,1128.904388,,969.3087284,1586.555703,1090.848021,1001.831475,957.429833,768.4238483,1075.787299,1093.244055,,1999.014456,,1027.642935,,,,1049.588026,756.7362314,742.4093395,,,,,,,1002.203063,694.114018,,,,1066.572749,1015.289554,,1150.855657,847.3074147,834.049421,996.8313093,,1150.648639,,803.8939312,977.4410667,1122.999074,835.8509563,825.6704614,805.8906625,,,,,,,930.2660922,868.3317991,,,,,1190.296157,,941.6139917,,815.5061388,1110.61967,856.3543681,,,989.630994,,1007.109309,,,,,,,847.3159091,,,,,,,,839.2391763,,,,976.9194237,,,,,,,967.4292488,,,1038.932521,,,717.1157544,,626.9713637,891.5515214,,,,,,,,,,,,,,,,,,674.520299,,,,,,,,,,1097.608892,,,,,,,,,916.6074649,,,1024.324275,,,,,,,,,,801.5034327,,728.8389059,,,,,,,,,,,,,,,,,,,,757.2388587,,,,,,,1094.562041,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.8622396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.5669985,,,,,,,,,,,,,,,,,,,953.9521976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0644497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/15,1269.579976,235.976,1262.967805,0.11,2454.626643,1877.225401,1477.360961,1152.548664,1269.765848,1796.589137,1300.648078,1554.496158,1077.273787,2124.979789,986.5238342,2390.840706,1371.766881,895.8011443,1413.394942,1177.761344,1737.507824,1106.205837,1348.357262,1362.818006,920.8254384,1178.668558,1063.888853,1049.759186,1186.31527,1281.169779,1029.791526,893.9668454,1266.209062,1021.642588,906.1544709,931.7070078,972.3607511,911.6226861,2588.357755,1213.173083,1132.105943,1139.589527,1043.85982,954.9427528,944.7903744,1134.018789,925.0220172,1015.30593,880.5028944,1200.107626,1006.930296,1166.411994,831.5179548,961.0936271,945.0203829,850.0880214,887.4228733,2057.256606,891.1432057,1016.594303,1140.681802,880.9151269,1868.010672,939.560685,916.2588327,1011.702363,1061.407907,923.5202207,1080.359704,854.5855561,1253.550341,1011.874496,1098.699723,1858.308658,916.1228771,1297.76917,799.9663993,1165.059189,826.3374258,1266.825383,1076.431668,931.311999,1073.59489,844.7926887,1049.742817,763.9116134,957.0090357,1086.759825,1200.360193,909.0329158,1071.773398,924.8421532,1011.136611,,1084.683356,769.3495425,769.2970119,1096.959091,845.6044331,1003.936576,,888.88638,775.9424392,750.479013,881.3544587,988.0042937,828.6870207,1246.784198,604.4777028,773.6931967,954.2192609,824.5522225,851.936988,982.536734,1745.530283,1046.176855,812.8137012,1187.196693,,1022.673531,745.4681586,1017.719674,847.3346173,995.668969,795.0601819,1427.739736,1756.349526,1476.93471,858.446305,772.5018232,760.8508088,1026.192963,,1118.73135,744.0064417,851.6799344,1249.678409,625.9646619,,653.0522731,1047.209951,1301.768204,742.5425085,984.955149,1602.249003,924.2015036,726.9037831,903.1931918,986.0626949,1524.245996,1315.691928,813.5796091,,,1286.193172,707.5538731,,924.5439294,1508.887682,,782.0035888,764.6607962,869.5323369,1185.058329,1034.41797,856.8238564,801.19968,617.8612671,,1002.744489,,936.1396631,,1136.376627,,974.2019635,1628.277623,1099.694142,1007.468904,963.1670261,773.1220658,1089.019134,1102.664765,,2029.319918,,1026.774891,,,,1057.766379,754.193309,747.0782762,,,,,,,1010.789976,700.4266774,,,,1062.161164,1004.424641,,1180.351456,856.3478146,846.9420251,1010.777822,,1163.18428,,809.1189184,1012.224452,1139.590173,849.7775966,832.037302,816.0346052,,,,,,,955.5931209,870.0083045,,,,,1203.76761,,944.3831409,,823.2401646,1101.944309,860.4110899,,,996.5215849,,1034.000539,,,,,1032.350518,,846.9054419,,,,,,,,844.8390515,,,,987.7823985,,,,,,,950.1157297,,,1048.542683,,,719.7285984,,636.9772129,894.8607162,,,,,,,,,,,,,,,,,,677.648451,,,,,,,,,,1111.551011,,,,,,,,,913.3056456,,,1025.436263,,,,,,,,,,814.8062358,,735.3690523,,,,,,,,,,,,,,,,,1035.710742,,,766.3970644,,,,,,,1100.87235,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.8917528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.2528804,,,,,,,,,,,,,,,,,,,957.9781648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.4488614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/15,1279.021194,236.222,1271.034825,0.12,2476.503269,1890.842498,1487.142749,1164.799816,1280.983746,1805.185655,1308.172064,1561.504776,1087.917831,2143.525801,999.9788641,2427.720324,1379.446728,902.9847815,1423.208002,1187.364327,1740.43285,1113.803342,1367.283031,1368.233549,926.0635348,1187.858946,1074.986029,1056.902554,1203.202196,1292.559274,1035.555759,902.3074478,1272.60929,1027.958748,910.535335,934.8919462,975.9193527,919.9715073,2626.887765,1218.006804,1136.948418,1141.321583,1047.272527,960.1089031,951.6481875,1140.303553,926.7963374,1019.989421,888.9051036,1215.997545,1013.777203,1180.019043,838.8042844,965.0966267,951.8102098,867.8185194,889.8161539,2062.560174,899.4697666,1023.953778,1147.895732,881.8616587,1874.699199,947.8505113,922.8694227,1015.385212,1059.256973,929.5717395,1086.706831,853.2816017,1260.509733,1012.819558,1101.058911,1878.588436,924.479069,1293.884325,805.2442697,1164.010023,832.6419625,1281.398773,1090.276688,937.5867326,1078.814948,846.0814567,1062.169135,765.0893043,959.6505383,1085.813047,1204.81827,914.530509,1081.526341,929.3719645,1016.358576,,1070.783448,771.0437032,771.7353498,1094.736464,849.6922208,1015.012137,,897.1815243,780.5918443,745.7585277,870.2243489,986.4611913,835.9941367,1270.940761,613.6227608,779.2040122,960.4841072,826.0779256,854.4192182,989.5210711,1755.19407,1056.689324,817.6369995,1190.044975,,1029.380859,748.1325075,1025.619172,847.7827184,1007.319373,801.0088297,1439.968612,1777.543775,1485.58396,870.7738507,772.4391582,762.5587078,1028.739656,,1123.776922,750.9413927,852.1054149,1248.299832,622.7330616,,660.1015586,1060.591491,1301.416555,742.4300056,985.421264,1620.15013,929.3384923,730.6497829,911.7740081,991.8055036,1524.249537,1320.747227,817.8636288,,,1295.150577,711.5446678,,927.790603,1524.696166,,785.7647363,776.5494801,872.7084452,1180.777806,1047.661512,857.6376674,802.1765178,620.794853,,1006.615172,,944.3096458,,1143.711222,,977.9756912,1665.560232,1106.689736,1012.373428,978.2435351,774.4635882,1091.603548,1114.38046,,2083.182718,,1034.306526,,,,1072.948878,755.271033,751.7308429,,,,,,,1013.088588,712.4948063,,,,1080.895829,1016.108368,,1187.396809,865.40718,854.4700311,1017.276253,,1179.655426,,811.7095809,1008.715346,1146.801956,863.9291643,837.0018951,811.3642563,,,,,,,956.4547526,872.079421,,,,,1223.179107,,946.9751096,,829.4863443,1108.709191,867.6297227,,,1001.726143,,1042.15741,,,,,1046.577867,,847.8930499,,,,,,,,844.1648254,,,,1003.276589,727.9777878,,,,,,946.3635219,,,1056.371849,,,723.4493671,,646.3311758,901.6610068,,,,,,,,,,,,,,,,,,681.7998642,,,,,,,,,,1108.593505,,,,,,830.7353466,,,901.9623196,,,1019.87774,,,,,,,,,,831.9388833,,735.7268514,,,,,,,,,,,,,,,,,1034.500547,,,772.9684337,,,,,,,1090.038819,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.736042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.7915226,,,,,,,,,,,,,,,,,,,957.1181285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.1138383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
